,speaker_id,trust_norm,fear_norm,negative_norm,sadness_norm,anger_norm,surprise_norm,positive_norm,disgust_norm,joy_norm,anticipation_norm,mindfulness,holdout,PC0,PC1,PC2,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
10,211,0.0307467057101024,0.0087847730600292,0.0058565153733528,0.0043923865300146,0.0,0.0102489019033674,0.0541727672035139,0.0,0.0248901903367496,0.0219619326500732,0,0,-0.0565764584781547,0.0110941288098193,0.0976047551569686,0.0976047551569686,0.0182389925073124,-0.2381834124684703,-0.1052932905906638,-0.2427835100058631,0.1215458349632004,-0.041033020264717,0.0049195369575224
11,212,0.0325443786982248,0.0088757396449704,0.0236686390532544,0.0133136094674556,0.0088757396449704,0.0162721893491124,0.0502958579881656,0.0103550295857988,0.0281065088757396,0.0207100591715976,0,0,0.0143354702922985,-0.020124945084981,0.0598355335452952,0.0598355335452952,0.099643828689153,0.1324423482623413,-0.0685233437341642,0.0930005466805395,0.3069820644725116,0.1924206753176367,0.0129812798764812
12,213,0.0389610389610389,0.0032467532467532,0.0032467532467532,0.0,0.0,0.0032467532467532,0.0681818181818181,0.0,0.0275974025974025,0.0373376623376623,1,0,0.3356303344607508,-0.0250403461232959,-0.1046829041612579,-0.1046829041612579,0.0326332368425629,-0.051723226807756,0.0778866070584356,0.0316477163109147,-0.0166183723388797,0.0143047861080037,0.1913306615484602
13,214,0.0441176470588235,0.0024509803921568,0.0073529411764705,0.0036764705882352,0.0049019607843137,0.0110294117647058,0.0686274509803921,0.0012254901960784,0.0159313725490196,0.0196078431372549,0,1,0.0320173487998106,-0.0023812925553426,0.1366888262532442,0.1366888262532442,-0.0380913343109387,-0.0762878282963973,0.0551673231063787,-0.0614955855981892,-0.0254923049019226,0.0510650191040469,-0.217465114729657
14,215,0.0543478260869565,0.0046583850931677,0.0046583850931677,0.0046583850931677,0.0031055900621118,0.015527950310559,0.0822981366459627,0.0,0.0279503105590062,0.0388198757763975,0,0,0.3376102546554281,0.0473716774231636,0.1455859775892749,0.1455859775892749,0.0968784759591085,-0.1702447573199452,0.0493205274893985,0.1440793991761701,-0.1894983583427652,-0.0186014881903381,-0.0863894944895751
15,216,0.0350584307178631,0.0350584307178631,0.0367278797996661,0.0333889816360601,0.008347245409015,0.013355592654424,0.0601001669449081,0.006677796327212,0.021702838063439,0.028380634390651,1,0,0.3589518238228328,-0.0325361486263397,0.1342295003180678,0.1342295003180678,-0.1210814596343044,-0.1149733199027576,0.1062665352659897,0.049435397908513,-0.0055251502836502,-0.1752561019993482,-0.0112420451742687
16,217,0.0310218978102189,0.010948905109489,0.0145985401459854,0.0145985401459854,0.0036496350364963,0.0145985401459854,0.0474452554744525,0.0,0.0237226277372262,0.0237226277372262,0,1,0.0814614580967582,0.0907248065031623,0.1309421160561494,0.1309421160561494,-0.0217211507090338,-0.035402230119168,-0.1468535328880348,0.0940370856187787,0.147217332050687,0.1944946316855861,0.1387371281101068
17,218,0.0316455696202531,0.0015822784810126,0.0047468354430379,0.0,0.0,0.0063291139240506,0.0632911392405063,0.0,0.0158227848101265,0.0284810126582278,1,0,0.4229837451680098,0.0110833939565865,-0.0857423390174945,-0.0857423390174945,0.0657152855791127,-0.0995230869867818,-0.0306154481468427,-0.2031527091927942,-0.018406779742607,-0.0530134089430268,-0.023166611633661
18,219,0.0297202797202797,0.0052447552447552,0.0052447552447552,0.0052447552447552,0.0,0.0,0.0524475524475524,0.0,0.0157342657342657,0.0332167832167832,0,0,0.2388703228690219,0.051234745034921,0.0059809177053207,0.0059809177053207,-0.0230363502159574,0.1783758097576572,-0.1238761569426917,-0.2468111228299139,0.0169574242382028,0.1770149901984407,0.1862408612772826
19,220,0.0205761316872428,0.0068587105624142,0.0109739368998628,0.0164609053497942,0.0013717421124828,0.0192043895747599,0.0493827160493827,0.0,0.0260631001371742,0.027434842249657,0,0,0.26655930050926,-0.0098783328053049,0.1551870899531621,0.1551870899531621,0.0717247503818725,-0.1382234226747686,0.0599110151312117,-0.0220139174473235,-0.0527759418699674,-0.1290198298254504,-0.1213633811018864
20,221,0.0382409177820267,0.0095602294455066,0.0152963671128107,0.011472275334608,0.0038240917782026,0.022944550669216,0.0478011472275334,0.0,0.0363288718929254,0.0382409177820267,1,0,0.0127171006707876,0.155936597249366,0.1301205114962522,0.1301205114962522,0.0916721452289258,-0.1265742918766071,-0.0754441579867813,0.0624823958606381,-0.0725197394160598,-0.0530064284612413,-0.088919806632822
21,222,0.0160642570281124,0.002008032128514,0.0040160642570281,0.0040160642570281,0.0,0.002008032128514,0.0662650602409638,0.0,0.0080321285140562,0.0180722891566265,1,0,0.3661363927213223,0.0646842226782128,-0.009612088492674,-0.009612088492674,-0.0352562427979295,0.0534116331901402,-0.1705610771809486,0.1657644219590281,-0.1121327095442066,0.1455851669741321,0.2810186010250002
22,223,0.01628664495114,0.00814332247557,0.011400651465798,0.013029315960912,0.001628664495114,0.006514657980456,0.0537459283387622,0.001628664495114,0.011400651465798,0.0374592833876221,1,0,0.2587069080826668,-0.039037808346111,-0.0817725294005421,-0.0817725294005421,-0.0277429170864143,-0.223910314151885,0.0232145940591005,0.1192726829342267,-0.0825272081688892,-0.0883565510570867,0.1649217479874621
23,224,0.033596837944664,0.0039525691699604,0.0138339920948616,0.0019762845849802,0.0098814229249011,0.0098814229249011,0.0849802371541501,0.0019762845849802,0.0237154150197628,0.0138339920948616,0,0,0.206862406805255,0.0380018082371715,0.0241101831915137,0.0241101831915137,0.0545923241445174,-0.1295930551462763,0.04640070327546,0.0070270763017506,-0.0157732381306269,0.0470341895263098,-0.1309620691557035
24,225,0.0463157894736842,0.0126315789473684,0.0252631578947368,0.0126315789473684,0.0105263157894736,0.0084210526315789,0.0652631578947368,0.0,0.0336842105263157,0.0126315789473684,0,1,-0.0661817055508201,0.065577295726227,0.2477802314358272,0.2477802314358272,0.0314480418601165,-0.1476425334783261,0.1220092483078849,0.0470876447918166,0.0043331338649599,0.0524347762188963,-0.0311868452788213
25,226,0.0364963503649635,0.0048661800486618,0.0097323600973236,0.0048661800486618,0.0024330900243309,0.0024330900243309,0.072992700729927,0.0048661800486618,0.0170316301703163,0.0170316301703163,1,0,0.1393369818863485,-0.0354142864706934,0.0482434790493832,0.0482434790493832,-0.0007896780695894,0.0343963008329726,-0.1991614179142202,-0.03795277691092,0.2147126007128721,-0.0888694716667166,-0.2143610672086075
26,227,0.0378006872852233,0.0154639175257731,0.0240549828178694,0.0171821305841924,0.0068728522336769,0.0068728522336769,0.0584192439862542,0.0034364261168384,0.0412371134020618,0.0171821305841924,0,1,0.0073425408435611,0.0549121049225359,0.0054692797272591,0.0054692797272591,-0.0337300834384976,0.0872749745054209,-0.0731179734978135,0.0063586856594793,0.0540193155711742,0.0449956098924898,0.0490410344789209
27,228,0.0250447227191413,0.0071556350626118,0.0089445438282647,0.0143112701252236,0.0,0.0053667262969588,0.0483005366726296,0.0035778175313059,0.0178890876565295,0.0143112701252236,1,0,0.1358594728458219,0.1388034112815226,-0.1553150721183248,-0.1553150721183248,-0.0439611719982692,0.1902705119696917,0.107061682998866,-0.0988394522722693,0.0572521376645851,-0.0472513451921877,0.0098199113011724
28,229,0.0122324159021406,0.0091743119266055,0.0137614678899082,0.0061162079510703,0.0030581039755351,0.0061162079510703,0.0275229357798165,0.0015290519877675,0.0122324159021406,0.0275229357798165,1,0,0.1198480373384347,0.1849183195800436,0.0775127609481867,0.0775127609481867,-0.0026339440754427,0.2254423122434953,0.0902268483127411,0.0789470263852709,0.2029093851812735,-0.0091173248145801,0.0382119874719773
29,301,0.0508744038155802,0.0031796502384737,0.0095389507154213,0.0047694753577106,0.0047694753577106,0.0095389507154213,0.054054054054054,0.0,0.0413354531001589,0.0286168521462639,0,0,0.0273017272518553,-0.1032706260785412,-0.0296616500029328,-0.0296616500029328,-0.0880005622613298,-0.0023428252493232,0.1507164638148986,-0.2630707601253081,-0.0120954534928726,0.2612634919379684,0.0276394182888564
30,302,0.0474137931034482,0.0,0.0,0.0,0.0,0.0129310344827586,0.0732758620689655,0.0,0.0387931034482758,0.0301724137931034,0,1,-0.0540349533123426,0.1010477716686186,0.0357533691167247,0.0357533691167247,0.2324727789414166,-0.0147201953571213,-0.1204060014642583,0.0209719296426032,-0.0336953006472913,0.1641277379725905,-0.1129535709020864
31,303,0.0146198830409356,0.0116959064327485,0.0131578947368421,0.0116959064327485,0.0058479532163742,0.0043859649122807,0.0467836257309941,0.0014619883040935,0.0102339181286549,0.0277777777777777,0,0,-0.0773687682480134,-0.1360214497057166,0.1144508722568311,0.1144508722568311,0.0268980422402947,-0.0976737276377233,0.1262963704057691,0.0879836419074022,-0.0240863827410072,0.1805027929498842,0.0348735084561125
32,304,0.0414937759336099,0.0186721991701244,0.0207468879668049,0.0207468879668049,0.0020746887966804,0.0207468879668049,0.0518672199170124,0.0,0.0207468879668049,0.0228215767634854,1,0,-0.042776569475969,-0.1104565159406303,0.0795944372607576,0.0795944372607576,-0.1790892804492934,0.1095208206996144,-0.0602691539736318,0.0461788625502102,0.0949959616060465,-0.1121904952722436,-0.1754188358807902
33,305,0.0567901234567901,0.0123456790123456,0.0172839506172839,0.0123456790123456,0.0,0.019753086419753,0.0814814814814814,0.0,0.037037037037037,0.0444444444444444,1,1,-0.1130763979414885,-0.0422161417409649,0.0534851623992672,0.0534851623992672,0.0422003814840292,-0.0203750226804093,-0.1235988266155049,-0.1181794534500263,-0.1538348813034769,-0.0761588084804119,-0.1319087223828024
34,306,0.0377358490566037,0.0245283018867924,0.0264150943396226,0.0245283018867924,0.0,0.0056603773584905,0.0622641509433962,0.0,0.0188679245283018,0.0169811320754716,0,0,-0.0978898749357678,-0.4908575961228882,-0.0549510744181774,-0.0549510744181774,0.1674654100427166,0.0737703745959054,0.0720541149752602,0.0253201878268883,0.0046802953689231,-0.0551391102045991,-0.0907129751038195
35,307,0.0331950207468879,0.0041493775933609,0.0041493775933609,0.0041493775933609,0.0041493775933609,0.0082987551867219,0.0477178423236514,0.0041493775933609,0.0186721991701244,0.0331950207468879,0,0,0.0085875337409146,-0.2631477663906755,-0.0203993696713662,-0.0203993696713662,-0.0375202371653836,-0.1976593441256227,0.1215529303105345,-0.2495030634473955,0.0696848866696763,-0.0820904738718696,0.0092110626820282
36,308,0.0404858299595141,0.0040485829959514,0.0101214574898785,0.0040485829959514,0.0020242914979757,0.0121457489878542,0.0566801619433198,0.0,0.0425101214574898,0.0384615384615384,0,0,-0.103799855561655,0.1413847270907291,-0.0713343765677147,-0.0713343765677147,-0.1929422719995787,0.0828935970176173,-0.000249327963501,-0.0313041615792545,-0.0564925483052953,-0.0362229487414606,0.0682056843954775
37,309,0.0421875,0.009375,0.015625,0.009375,0.003125,0.01875,0.0671875,0.0,0.021875,0.0328125,0,0,-0.0944051360482638,-0.0918013962385844,0.0237030705982186,0.0237030705982186,-0.0100536233234196,0.0458482560661524,-0.1687028762569488,0.0009713016435978,-0.0819174899357493,-0.139609581576579,-0.2507761060448517
38,310,0.0563991323210412,0.0108459869848156,0.0151843817787418,0.0108459869848156,0.0,0.0108459869848156,0.0585683297180043,0.0,0.0238611713665943,0.0325379609544468,0,0,-0.0717423006595022,0.1324450289916569,-0.1162006199872164,-0.1162006199872164,0.100116901257671,0.0398482962910869,0.0712848188942902,-0.0457429034087872,-0.1270937072839963,0.0925712982008808,0.0942191334445557
39,311,0.0170575692963752,0.0106609808102345,0.0149253731343283,0.0127931769722814,0.0021321961620469,0.0106609808102345,0.044776119402985,0.0,0.0149253731343283,0.0085287846481876,0,0,-0.1333368896621311,0.088853268419684,0.0154981164408539,0.0154981164408539,0.0379897659027889,0.0518431519849118,-0.1040033943069354,-0.0343356714942446,0.0349960397137064,-0.0641350608804419,0.0742711496954326
40,312,0.0404040404040404,0.002020202020202,0.002020202020202,0.002020202020202,0.0,0.0202020202020202,0.0787878787878787,0.0,0.0484848484848484,0.0505050505050505,0,0,-0.1386146825425635,-0.3344311398607834,-0.0398610263900494,-0.0398610263900494,0.2771514037900034,0.1476247254190989,0.1931966481505259,0.0867857126727938,0.0376228042430123,-0.0212063961833748,0.1545212470543708
41,313,0.0381818181818181,0.0072727272727272,0.0109090909090909,0.009090909090909,0.0,0.0218181818181818,0.069090909090909,0.0,0.0436363636363636,0.0381818181818181,1,1,-0.1458258703182943,-0.0606278694828146,-0.0137173073910364,-0.0137173073910364,-0.1063468518014032,-0.0357445458706712,-0.2001580161583785,0.1099086288483998,-0.0579439161003394,-0.0765028606193568,0.2991078689716401
42,314,0.0437158469945355,0.0054644808743169,0.0072859744990892,0.0091074681238615,0.0,0.0145719489981785,0.0637522768670309,0.0,0.0309653916211293,0.0327868852459016,1,0,-0.0876769668429738,-0.1067270938832199,0.0178794623649801,0.0178794623649801,-0.0889798648338106,-0.0465824082111987,0.079205218618637,-0.0400250461491925,0.0609020110994038,0.0464199369062659,0.2139869968427442
43,315,0.0537974683544303,0.0189873417721519,0.0189873417721519,0.0158227848101265,0.0031645569620253,0.0221518987341772,0.0822784810126582,0.0031645569620253,0.0411392405063291,0.0379746835443038,1,1,-0.148240596021973,0.171160475044857,-0.1337798795503263,-0.1337798795503263,0.0499617664638584,0.1208343584573421,0.1040472352351456,-0.0584511866726569,0.0438258054093199,-0.0237727832047917,0.040002995090935
44,316,0.0184426229508196,0.0020491803278688,0.0,0.0,0.0,0.0143442622950819,0.0573770491803278,0.0,0.0143442622950819,0.0204918032786885,0,0,-0.1777628894102892,0.0067656823571232,0.003844279080088,0.003844279080088,0.025773308198648,-0.2931423809474897,-0.2359518509635173,0.0904365903170899,0.0747196798462063,-0.142169885371159,0.2010520061356511
45,317,0.0413793103448275,0.0055172413793103,0.016551724137931,0.0041379310344827,0.0027586206896551,0.0013793103448275,0.0537931034482758,0.0,0.0275862068965517,0.0248275862068965,1,1,-0.0344243108156168,-0.0462686183188677,0.0403823243030734,0.0403823243030734,-0.0584596281262355,0.1310366430145296,-0.1655037637966836,-0.1541147963970489,-0.0715274165572808,-0.1511586980259797,-0.0024414496351048
46,318,0.0400593471810089,0.016320474777448,0.0089020771513353,0.0074183976261127,0.0,0.0192878338278931,0.0445103857566765,0.0,0.0252225519287833,0.0222551928783382,1,0,-0.0416327116693767,0.0603981770781469,0.1703833207991839,0.1703833207991839,0.1135111616109759,-0.0112969215270736,0.092630328833167,-0.0381769101163935,0.0841691296771492,0.2307192897607365,-0.0250877625335232
47,319,0.0306643952299829,0.0034071550255536,0.0068143100511073,0.0034071550255536,0.0017035775127768,0.0136286201022146,0.0545144804088586,0.0,0.0221465076660988,0.0204429301533219,0,0,-0.1845373910120308,-0.169206023251709,-0.2175841403386181,-0.2175841403386181,-0.0079735523737616,-0.1101364905769353,0.1539928760939593,0.0564331307691184,0.0800639971963428,-0.1959911036772556,0.0990513167473705
48,320,0.0380047505938242,0.004750593824228,0.009501187648456,0.0,0.002375296912114,0.002375296912114,0.0570071258907363,0.002375296912114,0.0190023752969121,0.004750593824228,1,0,-0.0762023963672888,-0.2483335130877029,0.04258570848238,0.04258570848238,0.3491603981939947,0.1967547449238327,0.0294253881052706,0.1403122443768779,0.2699327989873564,0.0970457166771805,-0.0092563965380354
49,321,0.0186125211505922,0.0118443316412859,0.0118443316412859,0.0084602368866328,0.0033840947546531,0.0135363790186125,0.038917089678511,0.0016920473773265,0.0169204737732656,0.0135363790186125,1,0,0.0051592225968714,-0.0930968558615021,0.0794198885720519,0.0794198885720519,0.0453323766255455,0.0626234946157013,-0.0962724342097418,-0.1417838223608103,0.0664181063960001,0.0999614294547463,0.035451324653645
50,322,0.0308483290488431,0.0051413881748071,0.0102827763496143,0.0051413881748071,0.0,0.0154241645244215,0.0411311053984575,0.0,0.0257069408740359,0.0179948586118251,1,0,-0.1002599837469169,0.2207811813080703,-0.081417277238901,-0.081417277238901,0.2192263811963379,-0.1059519993740738,0.1662611070864479,0.092233004565882,-0.1089159206970373,-0.0533025657717023,-0.1180274018545001
51,323,0.0382775119617224,0.0071770334928229,0.0095693779904306,0.0095693779904306,0.0,0.0023923444976076,0.0645933014354067,0.0023923444976076,0.0287081339712918,0.0334928229665071,0,0,-0.1413689779250672,-0.1171755384844284,0.0335473217886456,0.0335473217886456,-0.1278780483634365,-0.201565840647574,0.0553303414566218,-1.6694868424760312e-05,0.0566225156977239,-0.2031827663313469,0.0718060137460615
52,324,0.0428790199081163,0.006125574272588,0.0137825421133231,0.010719754977029,0.001531393568147,0.0153139356814701,0.0796324655436447,0.0,0.0306278713629402,0.0382848392036753,0,0,-0.1148508568895092,-0.0750833675976034,0.0510121447789406,0.0510121447789406,-0.0657272331199748,-0.1944425103555127,-0.085813701331763,-0.0257028139086176,-0.0434489538491287,-0.0784013564595792,0.0057628994337355
53,325,0.0350194552529182,0.0097276264591439,0.0136186770428015,0.0097276264591439,0.0,0.0077821011673151,0.0544747081712062,0.0,0.0252918287937743,0.0350194552529182,1,1,0.0139288642461126,-0.0075586219012938,0.0421209728362947,0.0421209728362947,-0.0156447943306747,0.0009569180040214,-0.0056564799839639,-0.2061531154311995,0.1508012957605963,-0.0116287255592443,-0.0355033254066054
54,326,0.0315315315315315,0.0045045045045045,0.0045045045045045,0.0,0.0,0.0315315315315315,0.045045045045045,0.0,0.027027027027027,0.0315315315315315,0,0,-0.0463277686619686,0.3038143047049441,-0.5267379605186275,-0.5267379605186275,0.1437567978658071,-0.0459132877858248,0.0832868286477252,-0.1137943797836391,0.0396341706077415,-0.0779127898962446,-0.121383782196264
55,327,0.0233009708737864,0.0097087378640776,0.0155339805825242,0.0097087378640776,0.003883495145631,0.0116504854368932,0.0504854368932038,0.0,0.0097087378640776,0.0174757281553398,0,0,-0.0598865005842611,0.1644346217621605,0.1489356708498596,0.1489356708498596,-0.0507265450869652,-0.0393149589940281,0.1250354311714192,0.0432673849430601,-0.1228085404700363,-0.0520368764683293,-0.0805809237915295
56,328,0.0277777777777777,0.0087719298245614,0.0160818713450292,0.0073099415204678,0.0087719298245614,0.0146198830409356,0.0643274853801169,0.0014619883040935,0.0190058479532163,0.0248538011695906,0,1,-0.1050822262399266,0.1853261907466904,-0.0736255435093788,-0.0736255435093788,0.1905060632562301,-0.0925597596667506,-0.0841824427004428,0.032557179188004,0.025421273302085,0.0282502579575214,0.0379814907212593
57,329,0.0238095238095238,0.0021645021645021,0.0086580086580086,0.0064935064935064,0.0,0.0108225108225108,0.0627705627705627,0.0,0.0194805194805194,0.0173160173160173,1,0,-0.1581823178715737,0.0696865917529633,-0.049119556704327,-0.049119556704327,-0.048770143126155,-0.204214984144698,-0.1672389965368154,0.0067786517946503,0.0393927945670236,-0.1648556042840831,0.146407090599751
58,330,0.0127659574468085,0.0042553191489361,0.0099290780141843,0.0056737588652482,0.0028368794326241,0.001418439716312,0.0496453900709219,0.0,0.0113475177304964,0.0141843971631205,0,0,-0.0174155632139344,-0.0128160771999038,-0.1866363648453605,-0.1866363648453605,-0.2481884138032297,-0.1046010309964631,-0.0673961523191427,0.2674245343660091,-0.0226867997664275,0.251464201172752,-0.0666207260087059
59,331,0.0171673819742489,0.0021459227467811,0.0064377682403433,0.0021459227467811,0.0042918454935622,0.0042918454935622,0.055793991416309,0.0021459227467811,0.0150214592274678,0.0214592274678111,0,0,-0.0789600951991826,-0.0760113098919493,-0.0810187188080926,-0.0810187188080926,-0.1233882837091005,-0.2338093158962434,-0.0187713371906968,0.2792069605826667,-0.1339764711040709,0.0922249813684284,0.0309192979914336
60,332,0.0364741641337386,0.0151975683890577,0.0151975683890577,0.0151975683890577,0.0,0.0151975683890577,0.0638297872340425,0.0,0.0364741641337386,0.0303951367781155,1,0,-0.1081049574490661,0.1018110671428033,0.1253495659674031,0.1253495659674031,0.0551536355357247,0.121863927049299,0.0497795257437809,0.0616084645137407,-0.3084691147725185,0.0815698077930525,0.0263615318286425
61,333,0.0329489291598023,0.0049423393739703,0.0115321252059308,0.0065897858319604,0.0,0.0098846787479406,0.0411861614497528,0.0,0.0164744645799011,0.0197693574958813,0,0,-0.1036749521214046,-0.118556775561871,-0.2935033819434751,-0.2935033819434751,-0.3070015010591309,-0.0810491902724134,0.0533626899350923,0.1568314300490808,0.0290388148585119,0.2273615890476839,-0.1692597721372556
62,334,0.0300230946882217,0.0069284064665127,0.0023094688221709,0.0,0.0,0.0092378752886836,0.0415704387990762,0.0,0.0069284064665127,0.0161662817551963,1,0,0.0157910447739115,-0.1318458484897074,-0.0042338942935711,-0.0042338942935711,-0.1705929164441436,0.0787453400171202,-0.0566636238092635,-0.3033222513008118,0.0118716780473786,0.027441610203002,-0.1660410559117309
63,335,0.0298013245033112,0.0082781456953642,0.0115894039735099,0.0066225165562913,0.0016556291390728,0.0149006622516556,0.0662251655629139,0.0016556291390728,0.0364238410596026,0.0331125827814569,1,1,-0.0362719985419856,0.2988757046758378,-0.4228509111622771,-0.4228509111622771,0.2238598828653104,-0.1014034896535156,0.0924059445756583,-0.1220716595236405,0.0707055677892894,-0.0836526154160151,-0.0673091629535427
64,336,0.0294840294840294,0.0245700245700245,0.0245700245700245,0.027027027027027,0.0,0.0073710073710073,0.0515970515970515,0.0,0.0147420147420147,0.0196560196560196,1,0,-0.0728811284318206,0.0172676793572238,0.1440884699948291,0.1440884699948291,0.0124156785563289,0.1251512557344524,-0.0642971234409126,0.0076711165254355,-0.1249676170559245,-0.0419660091231019,-0.0046933153707528
65,337,0.0219378427787934,0.016453382084095,0.0201096892138939,0.0146252285191956,0.0018281535648994,0.0054844606946983,0.0347349177330895,0.0,0.016453382084095,0.016453382084095,0,0,-0.0581072917479408,0.0912960905781655,0.0405595801887582,0.0405595801887582,-0.0439498297204434,0.1724174426566536,0.1740461801676089,0.0617921234648948,0.1126712829871346,0.0540914565010146,-0.0219048056873583
66,338,0.0373376623376623,0.0016233766233766,0.0016233766233766,0.0,0.0,0.0178571428571428,0.0714285714285714,0.0,0.0227272727272727,0.0243506493506493,0,1,-0.0700706829439606,0.0045566053057405,-0.0360389219854014,-0.0360389219854014,-0.0344098865930856,0.1034331980140829,-0.0266877912921893,0.1164496657655254,0.0207327995160143,-0.1743971330955549,0.0547876145403934
67,339,0.0318471337579617,0.0031847133757961,0.0031847133757961,0.0031847133757961,0.0,0.0143312101910828,0.0573248407643312,0.0,0.0222929936305732,0.0238853503184713,0,0,0.0434573871316628,-0.2109826127229085,-0.271808825584155,-0.271808825584155,0.1343047896894739,0.2226310756472924,-0.1681805466226092,0.1051223150630945,-0.2595038425509059,-0.0149714470851382,-0.1128321930169492
68,340,0.0483558994197292,0.0096711798839458,0.011605415860735,0.0096711798839458,0.0019342359767891,0.0135396518375241,0.0618955512572533,0.0019342359767891,0.0174081237911025,0.02321083172147,0,0,-0.0805625447905464,0.0573216568487482,-0.0536995641404444,-0.0536995641404444,0.0015405999320961,0.0679231392994267,-0.2508133345436354,-0.0550856374422953,-0.1558994405657269,-0.035276137592916,-0.1022958788913842
69,341,0.0391872278664731,0.0029027576197387,0.0058055152394775,0.0,0.0,0.0087082728592162,0.0566037735849056,0.0,0.0261248185776487,0.0377358490566037,1,0,-0.1680021263292161,-0.0322004232971755,0.0711603921984515,0.0711603921984515,0.0295749117377805,0.0124746661773054,-0.2220693289371036,-0.0801666841738529,-0.0623928379891579,-0.0460697172353841,0.2249175344602518
